customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age,risk_score
345,Gaurav,Mutti,Female,1991-10-26,"H.No. 978, Rastogi Street",Jamnagar,Goa,881239,910674492843,katafalak@example.com,Licensed conveyancer,846009,GB19MSSQ8156502368255,3531456143375372,9.0,44129.0,4903.222222222223,9407.0,6.0,631.0,0.0142630744849445,0.0521613836259425,33.0,2
346,Vrishti,Wali,Male,2002-02-11,"168, Jayaraman Circle",Jorhat,Andhra Pradesh,422053,9386928694,rajpeter@example.org,"Scientist, product/process development",726221,GB43XLER3525992581029,4221338907700057,9.0,44883.0,4987.0,9901.0,6.0,580.0,0.0155172413793103,0.0618035005872867,23.0,2
347,Dakshesh,Master,Male,1992-08-02,"977, Subramaniam Nagar",Kochi,Manipur,12471,2744093846,saumya07@example.org,Television camera operator,1241917,GB65MTVM3773031020094,2271991992970283,6.0,30647.0,5107.833333333333,9156.0,4.0,647.0,0.0092735703245749,0.0246771724680473,32.0,2
348,Mohini,Issac,Female,1981-07-20,"H.No. 22, Contractor",Vasai-Virar,Meghalaya,194616,9165579876,panditekapad@example.com,"Engineer, manufacturing systems",1943862,GB25POXV2877290695651,30388100390064,8.0,25457.0,3182.125,7169.0,6.0,627.0,0.0127591706539074,0.0130960942700664,43.0,2
349,Ladli,Rajagopal,Male,1982-06-26,"55/70
Yohannan Ganj",Mira-Bhayandar,Kerala,266520,1032237259,balhaarbhatt@example.com,Clinical cytogeneticist,227774,GB98CVFM8237590119807,4485519723518929,4.0,25385.0,6346.25,9289.0,4.0,594.0,0.0067340067340067,0.1114481898724173,42.0,2
350,Wazir,Lanka,Female,2002-06-30,"58
Agarwal Chowk",Ongole,Uttar Pradesh,970482,2439354560,ekavir02@example.net,Community pharmacist,1438227,GB89DVXZ5924288805882,4341086916771845037,5.0,29927.0,5985.4,9987.0,4.0,613.0,0.0081566068515497,0.0208082590578538,22.0,1
351,Unnati,Taneja,Female,2001-11-14,"419
Kata Path",New Delhi,Rajasthan,664286,910406660463,rsinha@example.org,"Therapist, sports",1638073,GB41VVPG5835521232587,4625612801322487,7.0,33549.0,4792.714285714285,8733.0,6.0,576.0,0.0121527777777777,0.0204807722244368,23.0,2
352,Amara,Saran,Male,1982-01-28,"17/554, Ghosh Marg",Parbhani,Uttar Pradesh,299792,1519110837,zbora@example.com,Financial adviser,1727583,GB94UBXX5409302303602,4453298528025639236,2.0,7787.0,3893.5,4973.0,2.0,79.0,0.0253164556962025,0.0045074534769096,43.0,1
353,Gautami,Prakash,Male,1988-06-20,"250
Kadakia Street",Dewas,Madhya Pradesh,675406,5464711483,wminhas@example.net,Air traffic controller,506554,GB12NXZS2966766343161,569738049190,8.0,34273.0,4284.125,8928.0,7.0,541.0,0.0147874306839186,0.0676591241999865,36.0,2
354,Gunbir,Bajwa,Male,1991-04-05,"H.No. 25
Ranganathan Street",Amritsar,Assam,186182,1344175592,iyengarbrinda@example.org,"Nurse, children's",1809691,GB83QNXF7546980322910,3556571232550956,6.0,21888.0,3648.0,7443.0,5.0,647.0,0.0092735703245749,0.0120948824965145,33.0,2
355,Faras,Krishnamurthy,Male,1993-10-01,"H.No. 274
Sodhi Marg",Mirzapur,Himachal Pradesh,909339,2669028380,omishabains@example.com,Arts administrator,1768359,GB03EBWB0650616045122,3549895042364906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0
356,Barkha,Ganguly,Male,1993-05-07,"59, Sankar Marg",Rewa,Goa,652230,2300896393,meerapatel@example.com,Veterinary surgeon,1867753,GB89WQUX7446281773949,348993811251690,2.0,6621.0,3310.5,4612.0,1.0,60.0,0.0333333333333333,0.003544901279773,31.0,1
357,Avi,Bhardwaj,Male,1995-03-17,"64/902
Sagar Nagar",Asansol,Bihar,744920,8772599441,mukherjeelakshmi@example.org,Public relations account executive,1190144,GB03UGHO7694573767008,4506822753704590,5.0,19743.0,3948.6,9366.0,3.0,596.0,0.0083892617449664,0.0165887489244998,30.0,1
358,Girik,Murty,Male,1977-03-07,"H.No. 81
Subramaniam Zila",Muzaffarpur,Nagaland,612434,8408739738,ywadhwa@example.net,Barrister's clerk,508857,GB79PGOT7206294686252,502063821677,5.0,31539.0,6307.8,9019.0,2.0,579.0,0.0086355785837651,0.0619800847782382,48.0,1
359,Warinder,Narula,Male,1988-02-07,"H.No. 24
Nadig Ganj",Pudukkottai,Odisha,657152,397163257,yadavi27@example.net,Estate manager/land agent,296351,GB17YEZP6092506625791,378910306074414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
360,Kabir,Doshi,Male,1980-09-30,"H.No. 162
Mital Marg",Ambattur,Arunachal Pradesh,116772,914402896249,aradhanatara@example.net,Warehouse manager,1228894,GB03TUZE1895169522954,4106635501672383073,3.0,14509.0,4836.333333333333,6363.0,3.0,137.0,0.0218978102189781,0.0118065512566584,44.0,1
361,Harinakshi,Chaudhry,Female,1975-12-26,"H.No. 750, Sawhney Street",Haldia,Madhya Pradesh,3657,6288494262,bakshiranveer@example.net,Fish farm manager,420979,GB08FEWJ8052939582993,6528821241525798,9.0,63360.0,7040.0,9166.0,8.0,587.0,0.0153321976149914,0.1505063197926737,49.0,2
362,Champak,Sangha,Female,1985-06-05,"33/61
Parekh Nagar",Anantapur,Goa,603667,3141806426,ramakrishnanmax@example.org,Information officer,887143,GB18HVIC5748419522566,2242130670710374,8.0,27819.0,3477.375,8866.0,6.0,582.0,0.0137457044673539,0.0313579659649008,39.0,2
363,Samarth,Johal,Male,2003-10-13,"79
Ram Path",Rohtak,Manipur,304402,910241528628,bawaurvi@example.org,Careers adviser,1651462,GB59GULS8151105734046,4146829671732923960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0
364,Upadhriti,Apte,Male,1999-06-23,"96
Grewal Circle",Surat,Tripura,505300,6708446220,charanjali@example.org,Lobbyist,1602345,GB10SEYB7115569033981,3501795049929261,1.0,3167.0,3167.0,3167.0,1.0,0.0,0.0,0.0019764782241027,25.0,0
365,Daksha,Balakrishnan,Female,2000-02-29,"52, Goswami Road",Delhi,Nagaland,197207,2783424931,issacwyatt@example.net,IT technical support officer,789604,GB13IXWL4959361314480,3519741111633829,9.0,30698.0,3410.8888888888887,6759.0,6.0,616.0,0.0146103896103896,0.038877715918359,25.0,2
366,Adya,Dube,Male,1997-12-31,"68/731
Bhatt Nagar",Jamalpur,Manipur,465374,92904154,qarinmahal@example.net,"Research officer, government",1058072,GB36WVPR8318164906358,3520343316220044,9.0,37449.0,4161.0,9273.0,5.0,622.0,0.0144694533762057,0.035393621606091,27.0,2
367,Ishani,Sama,Male,1975-11-26,"89/219
Nadig Ganj",Dehri,Mizoram,517539,918928516752,ibhakta@example.net,"Engineer, automotive",1411164,GB57CVNB3709019181079,4370246332909640,9.0,51358.0,5706.444444444444,9099.0,6.0,487.0,0.0184804928131416,0.0363940690096969,49.0,2
368,Zilmil,Ray,Female,1993-11-19,"H.No. 339, Sundaram Marg",Aizawl,Sikkim,188652,353573138,bloyal@example.com,IT technical support officer,1224180,GB13JLCL4422923640652,373935861304067,8.0,42971.0,5371.375,9079.0,5.0,718.0,0.011142061281337,0.0351018641049518,31.0,2
369,Ayush,Badami,Female,1978-07-18,"622, Bobal Zila",Gandhidham,Jharkhand,366607,917290949073,sarmajasmit@example.org,Cytogeneticist,668191,GB55TYPN0829178320920,4395710541079,7.0,30369.0,4338.428571428572,8816.0,6.0,607.0,0.0115321252059308,0.04544957953639,46.0,2
370,Anmol,Sem,Female,1997-03-31,"690
Gara Street",Karimnagar,Tripura,708044,911303908980,cherianridhi@example.net,Dance movement psychotherapist,1807864,GB93XUNF3172293241546,4320825482104382,6.0,35761.0,5960.166666666667,9571.0,4.0,468.0,0.0128205128205128,0.0197808020957328,27.0,2
371,Advaith,Agarwal,Female,1993-08-15,"H.No. 97
Vohra Ganj",Bellary,Jharkhand,902064,5998216461,nandatriveni@example.net,Electronics engineer,836470,GB49RJUO1133525047935,3513294950396609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0
372,Neha,Ratta,Female,1984-01-17,"H.No. 424, Kuruvilla Marg",Sikar,Uttarakhand,980735,5874708220,veda99@example.org,Medical technical officer,1802180,GB94KUIS3007251930530,4982467719964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
373,Zilmil,Sanghvi,Male,2004-08-11,"64/786
Bhattacharyya Circle",Satara,Assam,398958,6087571858,bhargavashaurya@example.org,Waste management officer,847243,GB73QFQQ3879009587832,4654000794044587,8.0,41943.0,5242.875,9849.0,6.0,370.0,0.0216216216216216,0.0495052777066319,20.0,2
374,Lipika,Khanna,Male,1993-09-15,"32, Deo Path",Nizamabad,Sikkim,133611,918106511430,ikbal07@example.net,Haematologist,865544,GB43RGZV0714546669405,4669613184147787,3.0,15805.0,5268.333333333333,7400.0,3.0,200.0,0.015,0.0182601924338912,31.0,1
375,Oviya,Sanghvi,Female,2001-12-02,"H.No. 49
Sur Road",Pallavaram,Uttar Pradesh,165214,4391613071,srivastavagirindra@example.com,"Sales professional, IT",1890323,GB08REQK2219912066332,375466765283601,9.0,51115.0,5679.444444444444,9999.0,7.0,476.0,0.01890756302521,0.0270403523630617,23.0,2
376,Aarna,Thakur,Female,1977-06-05,"H.No. 761
Modi Marg",Guwahati,Himachal Pradesh,476302,919464080911,samaksh00@example.net,"Teacher, early years/pre",430819,GB33WVMC7944767613565,567121852923,1.0,7321.0,7321.0,7321.0,1.0,0.0,0.0,0.0169932152481668,47.0,1
377,Radha,Deol,Male,1998-04-25,"33/817
Kari Road",Nellore,Telangana,254062,5124925045,hsodhi@example.com,Operational researcher,1359520,GB81EFHR2956679815459,4993447413113386,7.0,36705.0,5243.571428571428,9995.0,7.0,555.0,0.0126126126126126,0.0269984994704013,26.0,2
378,Charles,Rattan,Female,1996-09-25,"80, Ganesh Street",Karimnagar,West Bengal,448130,2361543478,svasa@example.org,"Embryologist, clinical",1398143,GB15OSDR7574982714408,3514890998223215,9.0,45318.0,5035.333333333333,6901.0,7.0,556.0,0.0161870503597122,0.0324129935206913,28.0,2
379,Ishaan,Rajan,Male,1991-08-28,"56
Seshadri Street",Katihar,Maharashtra,31591,914322532213,siddharth25@example.com,Environmental education officer,1942253,GB97WVSX8960910788084,2222579448367251,4.0,24520.0,6130.0,9923.0,4.0,544.0,0.0073529411764705,0.0126245139021538,33.0,1
380,Kashish,Mandal,Male,1983-10-16,"H.No. 12, Mittal",Amravati,Himachal Pradesh,299135,7564174302,ikshitapanchal@example.net,"Pilot, airline",608237,GB45GPUD6272034102778,3519847616781300,7.0,46707.0,6672.428571428572,9874.0,5.0,210.0,0.0333333333333333,0.0767907904320191,41.0,2
381,Balvan,Rattan,Male,1975-03-30,"662
Pall Path",Madanapalle,Andhra Pradesh,827017,1358956619,sudiksha00@example.org,Public house manager,619527,GB68ZNVL5179503688469,348228112170764,6.0,23963.0,3993.8333333333335,8866.0,3.0,598.0,0.0100334448160535,0.0386795087219766,49.0,1
382,Eta,Batta,Male,1989-04-19,"83
Deol",Jodhpur,Andhra Pradesh,25546,8690729168,xdalal@example.com,"Designer, industrial/product",1983204,GB71EYAW0353462156119,4205320608486319,4.0,29535.0,7383.75,9202.0,2.0,329.0,0.0121580547112462,0.0148925677842521,35.0,1
383,Ria,Sehgal,Male,1995-10-20,"28/27, Bal Marg",Sasaram,Tripura,982825,1816742707,vdutta@example.com,Teaching laboratory technician,1823675,GB45BWSU5132871329956,3580361483631568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0
384,Joshua,Oommen,Male,1979-06-26,"79/952, Rajagopal Nagar",Bikaner,Kerala,74543,910983748993,dkala@example.net,"Administrator, sports",1826872,GB18AXWK6369739171617,3528674199881326,7.0,26333.0,3761.857142857143,7326.0,5.0,555.0,0.0126126126126126,0.0144142556238203,45.0,2
385,Mitesh,Banik,Male,1986-09-25,"273, Dyal",Phagwara,Mizoram,381711,914210186643,vaishnavigoyal@example.net,Barista,1961205,GB32EAEJ6013583568582,2612601716516597,5.0,34469.0,6893.8,8617.0,5.0,368.0,0.0135869565217391,0.0175754191938119,38.0,2
386,Hritik,Saini,Female,1985-11-04,"78
Minhas Street",Faridabad,Maharashtra,588467,1489365010,urvi05@example.net,Associate Professor,1384968,GB86YOFF7577057074013,60439314430,9.0,41448.0,4605.333333333333,8505.0,5.0,710.0,0.0126760563380281,0.0299270452458107,39.0,2
387,Vidhi,Vasa,Female,1986-10-14,"H.No. 74
Sarna Marg",Narasaraopet,Madhya Pradesh,364091,3485922857,dayamaisen@example.org,Solicitor,419106,GB19BLPO0350445158964,3548931137269147,8.0,46527.0,5815.875,9434.0,4.0,611.0,0.0130932896890343,0.1110148745186182,38.0,2
388,Sneha,Sawhney,Male,1983-05-15,"H.No. 675
Walia",Bareilly,Tamil Nadu,267365,4785306832,imerchant@example.org,Occupational psychologist,1819944,GB56OPGO1533487147238,4258229474887,8.0,31721.0,3965.125,8723.0,4.0,472.0,0.0169491525423728,0.0174296571762647,41.0,2
389,Yug,Tara,Male,1996-07-05,"47/507
Chakraborty Zila",Asansol,Rajasthan,298304,916479786171,bishakha46@example.org,"Optician, dispensing",601016,GB92TXMZ1597302890538,180050838009014,1.0,7633.0,7633.0,7633.0,1.0,0.0,0.0,0.012700161060604,28.0,1
390,Vedant,Prabhu,Female,1981-04-21,"H.No. 990
Chad Ganj",Chandrapur,Telangana,342494,9274552748,gvirk@example.com,Risk manager,1805955,GB19KIRO6965140308432,676203265217,6.0,36559.0,6093.166666666667,9830.0,6.0,443.0,0.0135440180586907,0.0202435830350147,43.0,2
391,Tripti,Bath,Male,1985-02-17,"97/47, Mohanty Path",Uluberia,Bihar,274556,7836735245,aarushsarraf@example.net,Building control surveyor,1410954,GB09FTEU3056152361428,377364151499204,3.0,17217.0,5739.0,8637.0,2.0,297.0,0.0101010101010101,0.0122023822179886,40.0,1
392,Chanchal,Bhatnagar,Male,1990-06-21,"380
Nazareth Path",Ozhukarai,Jharkhand,695331,7958658326,kvarma@example.com,Sports coach,1441292,GB70HDHR1134565657899,5108888388705111,1.0,3709.0,3709.0,3709.0,1.0,0.0,0.0,0.0025733855457464,34.0,0
393,Ethan,Bala,Female,1984-11-26,"H.No. 64
Kurian Zila",Nagaon,Manipur,302084,7581360059,roykalpit@example.com,Radio producer,1038426,GB79FDWF7243372028854,6011976903184302,1.0,3714.0,3714.0,3714.0,1.0,0.0,0.0,0.0035765668425097,40.0,0
394,Indali,Dass,Female,1979-11-25,"22, Nair Circle",Hindupur,Nagaland,475143,911738281608,falguni75@example.net,"Engineer, production",568737,GB43TJNQ1823601194569,6011896856177360,6.0,35180.0,5863.333333333333,7329.0,5.0,414.0,0.0144927536231884,0.0618563589145773,45.0,2
395,Tanvi,Deshpande,Female,2001-12-18,"H.No. 245, Sridhar Marg",Jaunpur,Mizoram,934549,2988648025,reyanshhalder@example.com,"Teacher, music",440162,GB26FMIW7498932624620,4547497657436754,1.0,4017.0,4017.0,4017.0,1.0,0.0,0.0,0.0091261853590269,23.0,0
396,Alexander,Behl,Female,1996-02-08,"H.No. 06, Jha Nagar",Gudivada,Rajasthan,5542,276305452,gloke@example.net,"Production assistant, television",909396,GB18QUXC1103124647901,3551520183159452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0
397,Sachi,Chander,Female,1982-03-06,"69
Kakar Marg",Morbi,Arunachal Pradesh,369413,8332243988,hritikmital@example.net,Toxicologist,1668326,GB65TRXT4273688428407,2288076536123697,6.0,34426.0,5737.666666666667,8199.0,4.0,584.0,0.0102739726027397,0.0206350557385067,43.0,2
398,Vrishti,Bhasin,Female,2004-09-12,"14
Chacko Ganj",Chinsurah,Odisha,446417,2592788920,kalakalpit@example.org,Best boy,895396,GB92URNS0323390772766,3554944827428973,7.0,29423.0,4203.285714285715,9541.0,6.0,556.0,0.0125899280575539,0.0328603210199732,20.0,2
399,Onveer,Sawhney,Female,1983-07-26,"H.No. 187
Magar Nagar",Ichalkaranji,Nagaland,146767,916646448908,abdul16@example.net,Patent examiner,979367,GB25OJLB5512308395938,3565124064512873,6.0,25315.0,4219.166666666667,8608.0,5.0,428.0,0.014018691588785,0.0258483285632454,41.0,2
400,Ubika,Sani,Female,1980-12-26,"H.No. 64
Rege Road",Kottayam,Bihar,538042,4342858769,yagneshde@example.com,Planning and development surveyor,860119,GB29NMZE6386742868245,4450779928596626691,3.0,25177.0,8392.333333333334,9757.0,3.0,489.0,0.0061349693251533,0.0292715310323339,44.0,1
401,Qadim,Murthy,Male,1977-10-23,"57/064
Rege Path",Udaipur,Goa,564722,4170879753,sethichatura@example.org,Agricultural engineer,1193348,GB56AXGJ0709749684617,4525797956017205,3.0,13222.0,4407.333333333333,9568.0,3.0,275.0,0.0109090909090909,0.0110797520924323,47.0,1
402,Harita,Bail,Female,1982-03-11,"14/366
Chand Path",Dehri,Himachal Pradesh,905608,246259572,kallaaahana@example.com,Radiation protection practitioner,1601657,GB74JEAU6949336019134,4510961717737,8.0,23431.0,2928.875,6217.0,7.0,372.0,0.021505376344086,0.014629224609264,43.0,2
403,Bhavya,Raj,Male,1977-04-14,"96/76, Mannan",Meerut,Odisha,909647,8613521951,jthaman@example.net,Data scientist,1595488,GB36JTIB7534397806616,6011727403675582,7.0,36624.0,5232.0,7679.0,5.0,623.0,0.0112359550561797,0.0229547323452135,47.0,2
404,Bachittar,Munshi,Male,1987-09-28,"H.No. 520, Ray Street",Giridih,Gujarat,837085,1612224839,abumb@example.org,TEFL teacher,1012805,GB41XIAX9508215593020,4987110478634054,7.0,50970.0,7281.428571428572,9971.0,6.0,305.0,0.0229508196721311,0.050325580936113,37.0,2
405,Bhavani,Chopra,Male,2001-07-15,"H.No. 195
Vig Path",Dhanbad,Himachal Pradesh,394509,366766344,pradhanrajata@example.com,Diagnostic radiographer,1678661,GB94YYPA8731294684460,213145168670863,9.0,51990.0,5776.666666666667,9222.0,7.0,490.0,0.0183673469387755,0.030971113286125,23.0,2
406,Edhitha,Halder,Male,1986-02-03,"28/429
Sibal Path",Bihar Sharif,Telangana,530997,5679406838,vaidyachatresh@example.net,"Programmer, systems",778549,GB68PFOB6644323321060,6011825687353676,1.0,1438.0,1438.0,1438.0,1.0,0.0,0.0,0.00184702568496,39.0,0
407,Jeet,Raval,Female,1998-04-24,"H.No. 625
Kannan Ganj",Jamshedpur,Odisha,854326,915267080402,boseyashvi@example.net,"Journalist, broadcasting",1534881,GB17RFWK1530685592154,3592275754981880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0
408,Niharika,Choudhury,Female,1984-01-15,"H.No. 604
Bhasin Zila",Bhilai,Telangana,432985,6956133913,ahalder@example.net,Theatre manager,1274740,GB65YRIW6028115837452,3571870884412643,9.0,52358.0,5817.555555555556,9789.0,5.0,525.0,0.0171428571428571,0.0410734738064232,41.0,2
409,Chasmum,Chacko,Male,1985-01-19,"441, Sane Road",Thane,Arunachal Pradesh,634282,917239778680,baralrayaan@example.net,Television floor manager,1744174,GB66KMHW2980763933355,4748937482107,1.0,9769.0,9769.0,9769.0,1.0,0.0,0.0,0.0056009320171037,40.0,1
410,Sai,Bandi,Male,1992-08-20,"H.No. 725, Buch Ganj",Bihar Sharif,Arunachal Pradesh,57463,7119482528,gsankaran@example.com,Hydrologist,1473661,GB15KEUR3168305555533,213181033277030,7.0,26499.0,3785.571428571429,8561.0,6.0,514.0,0.0136186770428015,0.0179817474982373,32.0,2
411,Chaman,Chaudhuri,Male,1988-04-01,"285, Saran Ganj",Jorhat,Jharkhand,41608,5486181272,sainivasudha@example.org,Firefighter,1556533,GB60SEVS6895948434504,4279194574758543033,7.0,30680.0,4382.857142857143,9108.0,6.0,574.0,0.0121951219512195,0.0197104719270327,36.0,2
412,Janya,Bose,Male,1990-12-02,"H.No. 305, Rajagopalan Road",Jorhat,Maharashtra,389607,5361602726,maya78@example.com,"Scientist, marine",239634,GB74FYNK1862129697171,3506766116281733,8.0,36554.0,4569.25,8840.0,5.0,679.0,0.0117820324005891,0.1525409582947328,34.0,2
413,Tanish,Patla,Male,2001-06-30,"76
Bala Street",Bidar,Punjab,114402,913204924632,charvi01@example.com,Production manager,464978,GB60OGOK3874483887275,4368567109613,6.0,33424.0,5570.666666666667,9562.0,5.0,456.0,0.0131578947368421,0.0718829708072209,23.0,2
414,Triveni,Sathe,Female,1988-07-09,"01/076, Manne Road",Sultan Pur Majra,Gujarat,566417,9635105012,tanveer81@example.net,Oncologist,752659,GB12CCSU9512491575007,4806947132960196,6.0,24685.0,4114.166666666667,7661.0,5.0,603.0,0.0099502487562189,0.0327970568345027,36.0,2
415,Sarthak,Mann,Male,1976-09-17,"H.No. 269, Madan Zila",Rajpur Sonarpur,Gujarat,892624,6180163974,bhavnasarkar@example.com,"Journalist, broadcasting",1699556,GB06VBQZ4404504499652,4596780055063558145,5.0,30414.0,6082.8,8952.0,5.0,549.0,0.0091074681238615,0.0178952620566783,48.0,2
416,Chandran,Barman,Male,1993-10-11,"H.No. 899, Bhasin Marg",Guntur,Manipur,96141,916038610524,dasguptamaanas@example.org,"Conservation officer, historic buildings",1168096,GB43TMSR3131463789595,582349371887,4.0,20289.0,5072.25,8723.0,3.0,127.0,0.0314960629921259,0.0173692915650768,31.0,1
417,Finn,Verma,Female,2000-10-28,"23/082, Bora Nagar",Nellore,Rajasthan,61132,919314347659,rattajacob@example.net,"Therapist, drama",1204245,GB66EWIY4053578550278,4432510256961397074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0
418,Om,Kapur,Male,1994-12-23,"66/34, More Ganj",Erode,Haryana,634720,2716881085,dewanbenjamin@example.net,"Psychologist, prison and probation services",1708783,GB78TEPR9970836713356,4161908122827992,6.0,29478.0,4913.0,7509.0,5.0,614.0,0.009771986970684,0.0172508738675419,30.0,2
419,Zilmil,Vohra,Male,1994-12-27,"66
Nori Circle",Tirupati,Tripura,274996,915940872203,rudra51@example.org,Medical physicist,1725750,GB29NJZE1620179365634,3583526299772007,9.0,51395.0,5710.555555555556,9387.0,4.0,476.0,0.01890756302521,0.0297812545270172,30.0,2
420,Timothy,Date,Male,1975-12-28,"95/50
Krishnamurthy",Akola,Karnataka,493874,5018273471,mohammeddeshpande@example.com,Senior tax professional/tax inspector,1681255,GB80PYPV9577612524592,213145610458743,7.0,30567.0,4366.714285714285,7511.0,5.0,705.0,0.0099290780141843,0.0181810611715652,49.0,2
421,Imaran,Lal,Female,1976-11-08,"46/235
Bassi Circle",Malda,Andhra Pradesh,54311,9770505732,faqidgour@example.org,"Scientist, research (life sciences)",773422,GB39GGIR7876306662866,4696310168347015,5.0,30079.0,6015.8,9601.0,5.0,478.0,0.0104602510460251,0.0388907995893574,48.0,2
422,Kashvi,Issac,Male,1992-06-23,"65/148
Bansal Road",Aizawl,Kerala,133097,6130303078,etaarora@example.com,"Editor, magazine features",817353,GB75EBCD0875690523249,180019080010160,5.0,28704.0,5740.8,9378.0,4.0,191.0,0.0261780104712041,0.0351182414452507,32.0,2
423,Panini,Sridhar,Male,2001-09-17,"H.No. 353, Prakash Circle",Dhanbad,Telangana,889546,1619603207,sibalmax@example.org,"Exhibitions officer, museum/gallery",799488,GB83SLDU3892483547903,60445330602,3.0,21260.0,7086.666666666667,9222.0,2.0,305.0,0.0098360655737704,0.0265920188920909,23.0,1
