customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age
321,Abhimanyu,Mandal,Male,1989-05-03,"85/635, Hora Zila",Begusarai,Himachal Pradesh,476179,3272931947,semupasna@example.org,"Surveyor, minerals",383769,GB97PNYE3556372822854,4902812293457,1.0,6560.0,6560.0,6560.0,1.0,0.0,0.0,0.017093616211835767,35.0
322,Rohan,Sha,Female,1998-06-16,"41
Lalla",Sasaram,Uttarakhand,885438,913077465331,rgoswami@example.com,Customer service manager,385479,GB44GYZX3005964232032,3525134643565903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
323,Vasudha,Basak,Male,1975-07-04,"01/76, Prabhakar Marg",North Dumdum,Odisha,151539,4124846407,hbath@example.net,Actuary,891313,GB02FYTE7224638865792,639084151740,4.0,12267.0,3066.75,6114.0,4.0,596.0,0.006711409395973154,0.013762842009484884,49.0
324,Lakshmi,Taneja,Female,1975-08-16,"H.No. 19, Varughese Zila",Proddatur,Sikkim,257956,874331159,goleqabil@example.com,Learning disability nurse,926473,GB84ASUK1505335721607,3591401075646751,2.0,10765.0,5382.5,9860.0,2.0,486.0,0.00411522633744856,0.011619334832207739,49.0
325,Ubika,Magar,Female,2004-06-22,"519, Thakkar Street",Moradabad,Telangana,943355,915501376197,michael03@example.org,Regulatory affairs officer,463779,GB54SYJB4932855616517,180054778215003,3.0,17812.0,5937.333333333333,8856.0,3.0,448.0,0.006696428571428571,0.03840622365393862,20.0
326,Balvan,Lata,Female,1983-03-20,"02/039, Oza Path",Giridih,Meghalaya,76687,8732771195,sankaranmegha@example.com,Counsellor,1115100,GB09XQEL9360159571706,180040655233094,1.0,1216.0,1216.0,1216.0,1.0,0.0,0.0,0.0010904851582817685,41.0
327,Aarini,Dhillon,Female,1989-08-25,"H.No. 752
Narayan Marg",Agartala,Gujarat,934158,4922190201,abhiram29@example.net,Illustrator,1278228,GB86ZNMP6529386726356,3588686223585316,4.0,19326.0,4831.5,7424.0,4.0,496.0,0.008064516129032258,0.015119368375594964,35.0
328,Maanas,Raja,Male,2005-01-21,"H.No. 76
Sarin Ganj",Pondicherry,Punjab,171863,6531805591,banikaadi@example.org,Ship broker,1085180,GB42BTSO9439890256401,5205778216086747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
329,Widisha,Rajagopal,Female,1991-05-14,"H.No. 26
Krishnamurthy Path",Jehanabad,Arunachal Pradesh,243575,4576572363,siballila@example.org,Podiatrist,977393,GB79LNAG1028706212239,30143923301453,1.0,2844.0,2844.0,2844.0,1.0,0.0,0.0,0.002909781428759977,33.0
330,Abhiram,Prabhu,Female,1981-02-22,"12/147
Chander Path",Srikakulam,Sikkim,201188,5616682601,duaeesha@example.org,Structural engineer,1992550,GB67ZKON0673278242788,213157166109000,2.0,5472.0,2736.0,2920.0,1.0,112.0,0.017857142857142856,0.0027462297056535597,43.0
331,Faris,Kakar,Male,1999-05-18,"06/19, Gaba Street",Coimbatore,Andhra Pradesh,171787,30984139,lekha24@example.org,"Scientist, research (maths)",942811,GB56OLBX9696802771487,30503093377999,9.0,53027.0,5891.888888888889,9835.0,7.0,689.0,0.013062409288824383,0.056243510099054844,25.0
332,Omisha,Uppal,Female,1986-03-07,"23, Nigam Path",Bhilai,Assam,572942,2830818069,ysoman@example.org,Restaurant manager,529000,GB72RYIH6795729309748,213124700301493,9.0,53861.0,5984.555555555556,9989.0,5.0,528.0,0.017045454545454544,0.10181663516068053,38.0
333,Rajeshri,Dada,Female,1988-08-30,"H.No. 549, Khare Chowk",Panihati,Rajasthan,978909,3054273257,kevin12@example.com,Forensic psychologist,1991956,GB80FTKF5293246639633,4453246122066030829,9.0,44850.0,4983.333333333333,9615.0,6.0,551.0,0.016333938294010888,0.022515557572556823,36.0
334,Nirja,Sant,Male,1998-06-21,"H.No. 724, Sekhon Nagar",Parbhani,Maharashtra,426014,916818748727,gborra@example.net,Land/geomatics surveyor,1722342,GB10NQLH0618590479282,6514115612204893,3.0,8227.0,2742.3333333333335,5237.0,3.0,431.0,0.0069605568445475635,0.0047766355346383,26.0
335,Nitara,Pall,Male,1985-10-06,"395, Mander Ganj",Ahmednagar,Haryana,573581,7568211038,sarafwidisha@example.net,Advice worker,1853236,GB17CJPL2023535519414,3510232399437934,7.0,45483.0,6497.571428571428,9578.0,6.0,354.0,0.01977401129943503,0.024542475971759667,39.0
336,Upasna,Shetty,Female,1984-09-11,"12/19
Kapadia",Belgaum,Meghalaya,241337,917285831319,urmi22@example.net,"Designer, blown glass/stained glass",1396640,GB04IHGK8323857980901,501817992172,5.0,24768.0,4953.6,9199.0,4.0,425.0,0.011764705882352941,0.017733990147783252,40.0
337,Nandini,Sant,Male,1997-04-09,"H.No. 610, Panchal Nagar",Malda,Rajasthan,214745,828420853,banerjeeliam@example.com,"Scientist, research (life sciences)",256041,GB41UXBF5182325627424,4745707891434,4.0,9328.0,2332.0,6935.0,4.0,207.0,0.01932367149758454,0.03643166524111373,27.0
338,Anthony,Trivedi,Male,1996-03-25,"28/59
Chopra Path",Dehri,Sikkim,68551,910950128039,wadhwadamini@example.org,"Therapist, nutritional",789369,GB28JRPI8043111328419,639033304036,4.0,17879.0,4469.75,8778.0,3.0,409.0,0.009779951100244499,0.02264973668841822,28.0
339,Frado,Lal,Male,1981-08-11,"H.No. 894, Oza Ganj",Parbhani,Uttarakhand,308747,912062495406,merchantchatura@example.org,"Librarian, academic",296620,GB39CTCH1018143845531,4304815133166328,1.0,1424.0,1424.0,1424.0,1.0,0.0,0.0,0.004800755174971344,43.0
340,Nidhi,Biswas,Female,1989-07-31,"157
Minhas Road",Nadiad,Telangana,215652,3046377181,williamnatt@example.net,"Nurse, learning disability",1560072,GB73JSLY7352988941433,6547309311619995,3.0,10426.0,3475.3333333333335,6119.0,2.0,548.0,0.005474452554744526,0.0066830248860309015,35.0
341,Falguni,Badal,Male,1986-10-04,"974
Atwal Road",Munger,Goa,897770,916009563186,imarangour@example.com,Tax inspector,1769086,GB19ESHV7514312791626,180036152653420,7.0,24467.0,3495.285714285714,6355.0,4.0,623.0,0.011235955056179775,0.013830305592831552,38.0
342,Yashawini,Grover,Male,1993-09-23,"H.No. 55, Narayanan Road",Indore,Maharashtra,591111,8636987777,radhika66@example.net,Electrical engineer,1417789,GB98AIFS2068850193864,4791351399859356,3.0,15162.0,5054.0,8925.0,3.0,452.0,0.00663716814159292,0.010694115979176027,31.0
343,Veda,Mammen,Male,1995-07-05,"H.No. 865, Khosla Marg",Udupi,Haryana,823091,107561169,sharafradhika@example.com,Veterinary surgeon,1928540,GB33HBGB2814847457616,3584053071809039,7.0,44471.0,6353.0,9921.0,5.0,477.0,0.014675052410901468,0.02305941282006077,29.0
344,Harshil,Chawla,Male,1989-08-13,"H.No. 76
Agarwal",Eluru,Gujarat,581623,9473919762,srattan@example.com,Hydrographic surveyor,863328,GB55JOFP0227579136173,3550761122763431,3.0,15741.0,5247.0,8002.0,2.0,554.0,0.005415162454873646,0.018232931168686756,35.0
345,Samaksh,Desai,Female,1990-01-26,"46/446
Pingle Ganj",Agra,Karnataka,305583,910275008684,fiyazbrahmbhatt@example.com,"Education officer, museum",1233113,GB69GCFQ7300883487183,343690107391561,8.0,50822.0,6352.75,9878.0,6.0,472.0,0.01694915254237288,0.04121438992209149,35.0
346,Priya,Yogi,Female,1993-05-15,"H.No. 62, Aurora Circle",Agra,Punjab,963494,913743438372,oganguly@example.com,Animal technologist,727235,GB98UQMM0661371667277,4596738552507,3.0,17878.0,5959.333333333333,9066.0,3.0,465.0,0.0064516129032258064,0.0245835252703734,31.0
347,Dayita,Ganesh,Female,1992-02-13,"67/66
Saxena Zila",Gandhinagar,Chhattisgarh,696993,4679268198,anita45@example.org,Rural practice surveyor,1911462,GB58PIBU0775988587795,180075692348331,6.0,28926.0,4821.0,8660.0,5.0,492.0,0.012195121951219513,0.0151329192000678,33.0
348,Bishakha,Chaudhuri,Female,1981-12-24,"H.No. 42, Srivastava Chowk",Solapur,Andhra Pradesh,672281,5828909995,matthew07@example.net,Claims inspector/assessor,1999291,GB12VRHN0040967455655,3582338314098314,9.0,54922.0,6102.444444444444,9861.0,5.0,696.0,0.01293103448275862,0.02747073837675456,43.0
349,Ria,Mital,Female,1999-05-08,"45/59, Rajagopal Circle",Ahmednagar,Meghalaya,757344,4655913983,nirjachhabra@example.com,Petroleum engineer,1375601,GB24OPYE8579999856006,4116606718641,6.0,35798.0,5966.333333333333,9925.0,4.0,566.0,0.01060070671378092,0.0260235344405827,25.0
350,Alexander,Saini,Male,1982-10-18,"H.No. 41, Din Ganj",Parbhani,Manipur,107809,139520690,qmaster@example.net,Secretary/administrator,1092873,GB72GGPP5341602777724,373352543546356,3.0,20100.0,6700.0,8767.0,3.0,414.0,0.007246376811594203,0.01839189000002745,42.0
351,Banjeet,Wason,Female,1999-10-31,"560, Banerjee Circle",Kolkata,Tamil Nadu,421029,912676831965,samaindira@example.org,Estate manager/land agent,1485399,GB55QMCM6960128630478,4170336384794,2.0,18573.0,9286.5,9803.0,2.0,89.0,0.02247191011235955,0.012503711124081813,25.0
352,Azaan,Nayak,Female,1977-07-15,"193
Modi Circle",Tinsukia,Arunachal Pradesh,938275,8889650465,raghavanchakradev@example.org,Diagnostic radiographer,375776,GB34GZAW6698057295104,501843407195,5.0,24811.0,4962.2,8703.0,5.0,524.0,0.009541984732824428,0.06602603678787362,47.0
353,Yoshita,Shetty,Female,1996-08-18,"H.No. 831, Dasgupta",Anantapur,Sikkim,143161,4346219239,basaknidhi@example.com,Holiday representative,1122005,GB68WETN8864978763819,6508660528631430,8.0,54968.0,6871.0,9926.0,6.0,507.0,0.015779092702169626,0.04899086902464784,28.0
354,Odika,Khalsa,Female,1992-05-23,"268
Jayaraman Circle",Secunderabad,Uttar Pradesh,954631,6896346701,dorayug@example.org,Recycling officer,252437,GB15HULF5810756185836,4663383036715688,6.0,25417.0,4236.166666666667,8614.0,4.0,565.0,0.010619469026548672,0.10068650792078816,32.0
355,Yashodhara,Sachar,Male,1986-01-29,"051
Kothari Street",Bhusawal,Telangana,615665,914719374490,bhaktavihaan@example.com,Paediatric nurse,1388088,GB04LXWI1676926460570,4609097322586721,9.0,40681.0,4520.111111111111,9076.0,6.0,707.0,0.01272984441301273,0.02930721971517656,39.0
356,Chandran,Saini,Female,2000-06-11,"04
Krishna Chowk",Bharatpur,Telangana,505715,3170766330,jonathanprabhu@example.com,"Engineer, petroleum",904046,GB33DEUW6655552440017,3519128061619166,5.0,31358.0,6271.6,9515.0,5.0,643.0,0.007776049766718507,0.03468628808711061,24.0
357,Jagdish,Iyengar,Male,1989-08-25,"H.No. 68, Narayan Road",Vadodara,Arunachal Pradesh,941273,911717446896,xiti79@example.org,Quality manager,1173829,GB80NXXS2852013811464,503827693857,2.0,7941.0,3970.5,7804.0,2.0,353.0,0.0056657223796034,0.006765039882299722,35.0
358,Abha,Chadha,Female,1985-12-15,"12
Kamdar Ganj",Ozhukarai,Tamil Nadu,460876,2394382266,swaminathanpratyush@example.org,Fitness centre manager,410024,GB60UWZV3193474993692,4769487254864467,1.0,240.0,240.0,240.0,1.0,0.0,0.0,0.000585331590345931,39.0
359,Naveen,Varkey,Male,1975-04-26,"077, Manne Street",Haridwar,Karnataka,513433,5272090537,gillraksha@example.com,Information systems manager,277822,GB13UOYZ6898448172614,676317093364,1.0,9157.0,9157.0,9157.0,1.0,0.0,0.0,0.032959952775518137,49.0
360,Vidhi,Karpe,Female,1994-02-15,"25/99
Mistry Chowk",Ramagundam,Goa,524722,916065761407,jagatchar@example.net,Building surveyor,1172342,GB05BFUH7490166508813,3558766249267952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
361,Yug,Dora,Male,1981-12-18,"09, Bora Marg",Guntur,Himachal Pradesh,471012,2074311057,poojabhatti@example.com,"Engineer, manufacturing",960707,GB87ZUHH5943878162600,4391928072197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
362,Naksh,Bakshi,Male,1981-03-04,"H.No. 766
Kohli Nagar",Nizamabad,Telangana,601772,107582027,mohinigrover@example.com,Ship broker,216875,GB44PMEX3032561115979,4712726021588778,4.0,16731.0,4182.75,8105.0,4.0,483.0,0.008281573498964804,0.07714582132564841,43.0
363,Vaishnavi,Biswas,Male,2002-07-12,"37/437
Nigam Ganj",Lucknow,Mizoram,566367,7748210621,shenoyazad@example.net,Therapeutic radiographer,1915492,GB42LNQB1827867356220,6578557524993878,8.0,27381.0,3422.625,9368.0,5.0,602.0,0.013289036544850499,0.01429449979430872,22.0
364,Zinal,Deshmukh,Male,1979-11-02,"H.No. 44, Suresh Street",Anand,Jharkhand,852690,720698495,srivastavatanveer@example.net,Biomedical engineer,255619,GB12VWGQ3599311753363,4669420820688,2.0,10823.0,5411.5,9424.0,2.0,96.0,0.020833333333333332,0.04234035811109503,45.0
365,Upasna,Majumdar,Male,2000-05-27,"H.No. 493
Mall Marg",Amritsar,Arunachal Pradesh,677712,915676822721,ladlichakraborty@example.net,Visual merchandiser,722637,GB19AUYU1547338145846,5322100093284931,7.0,39183.0,5597.571428571428,8396.0,3.0,582.0,0.012027491408934709,0.05422224436335255,24.0
366,Aishani,Mishra,Female,1978-02-03,"H.No. 811, Anand Road",Bareilly,Punjab,852018,919331061354,yauvani12@example.com,"Psychologist, forensic",903651,GB30GWGW7515874585168,30120963951959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
367,Osha,Muni,Female,1977-11-11,"14/278, Mohan Ganj",Deoghar,West Bengal,785552,1277627495,eesha94@example.org,Hydrologist,476756,GB51RZOV8328558369967,3595336252958858,9.0,42162.0,4684.666666666667,9203.0,6.0,474.0,0.0189873417721519,0.08843517438689812,47.0
368,Nirja,Keer,Female,1998-05-08,"44/45, Dutta Ganj",Gangtok,Maharashtra,200044,914406171039,vasaprisha@example.com,Product/process development scientist,473041,GB87XKMT4905349865867,3555942959657483,7.0,45184.0,6454.857142857143,9290.0,5.0,537.0,0.01303538175046555,0.0955181474755888,26.0
369,Darika,Yogi,Male,1989-10-15,"727, Sur Chowk",Hospet,Bihar,719365,6989912499,isaiah19@example.net,"Librarian, public",1272446,GB50MFXY7638370147977,378797050518575,5.0,40841.0,8168.2,9930.0,5.0,475.0,0.010526315789473684,0.03209645045840845,35.0
370,Vedhika,Kala,Female,1996-05-15,"39/601
Mani Path",Agra,Arunachal Pradesh,606361,2643056337,aarnavnagy@example.org,Legal executive,1730201,GB58VXXJ3453881921734,4918534779457515,1.0,4385.0,4385.0,4385.0,1.0,0.0,0.0,0.0025343876231721054,28.0
371,Garima,Kapur,Male,1982-12-13,"H.No. 42, Kalla",Morena,Rajasthan,52360,7305091218,nazarethbarkha@example.com,Administrator,719338,GB95WTDH1559629172810,3566380249450483,2.0,8973.0,4486.5,7931.0,2.0,388.0,0.005154639175257732,0.012473969121609035,42.0
372,Sara,Khosla,Female,2003-03-19,"879
Kalita Chowk",Chandigarh,Arunachal Pradesh,179160,3591676047,smemon@example.org,Tree surgeon,289288,GB21KDZS3322147792679,502017228672,8.0,38158.0,4769.75,8743.0,7.0,696.0,0.011494252873563218,0.13190315533309366,21.0
373,Rudra,Saha,Male,1998-08-03,"65/284, Wadhwa Nagar",Ghaziabad,Goa,114146,8985860281,mittalnathan@example.org,Photographer,1516308,GB17XLPC0761611945159,4649803716460775,2.0,8562.0,4281.0,4476.0,2.0,200.0,0.01,0.005646610055476856,26.0
374,Janaki,Dugal,Female,1979-01-03,"H.No. 050
Seshadri Chowk",Navi Mumbai,Telangana,166920,3211110029,xiti75@example.net,Barista,1730950,GB04LTGF3191310706163,4091159829963665,2.0,12118.0,6059.0,8823.0,2.0,149.0,0.013422818791946308,0.007000779918541841,46.0
375,Baghyawati,Dube,Female,1977-02-14,"H.No. 387
Atwal Chowk",Hindupur,Odisha,252028,391802730,laban46@example.com,Primary school teacher,357998,GB04AWQY2774924463996,180003059735858,6.0,21799.0,3633.1666666666665,9141.0,6.0,547.0,0.010968921389396709,0.06089140162794206,47.0
376,Hardik,Deep,Female,1982-05-19,"39, Chandran Circle",Bilaspur,Goa,600077,913358135443,cchaudry@example.com,Health physicist,787799,GB76QEXQ6071577471447,213175564171042,9.0,32488.0,3609.777777777778,8868.0,5.0,306.0,0.029411764705882353,0.041238945467054415,42.0
377,Balhaar,Kakar,Female,1984-05-12,"H.No. 40, Hayre Ganj",Latur,Telangana,268546,919355474969,jacksrivastava@example.net,"Development worker, international aid",1518028,GB56KWFM4925710126937,349004389727985,1.0,7610.0,7610.0,7610.0,1.0,0.0,0.0,0.005013082762636789,40.0
378,Gaurang,Bhakta,Male,1985-11-15,"01/008, Lal Zila",Nashik,West Bengal,544172,6312948810,sidhubahadurjit@example.org,Fine artist,1044549,GB46JMQB3400079858775,2250497151853935,6.0,22820.0,3803.3333333333335,9185.0,4.0,490.0,0.012244897959183673,0.021846749171173397,39.0
379,Unnati,Mitter,Female,1997-11-21,"60/88, Sankar Street",Vijayanagaram,Uttar Pradesh,827130,1544583848,kaurjackson@example.com,Advertising account executive,1670855,GB22DYWK4265732726726,3575223068899118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
380,Onveer,Mane,Male,1993-08-31,"76
Patla Chowk",Loni,Nagaland,677768,2128447496,amritabadal@example.com,Media buyer,1384413,GB65SHPX4030524203756,30509929107682,1.0,7278.0,7278.0,7278.0,1.0,0.0,0.0,0.005257101746371928,31.0
381,Upasna,Aggarwal,Male,1978-06-20,"66, Morar Road",Faridabad,Madhya Pradesh,932576,3089316367,dharraksha@example.net,"Engineer, chemical",947187,GB54WYET4768673883071,569009928528,1.0,5668.0,5668.0,5668.0,1.0,0.0,0.0,0.005984034831559132,46.0
382,Elijah,Borah,Female,1990-05-19,"H.No. 30
Kata",Bardhaman,Rajasthan,377178,918316827241,ayaan34@example.org,"Scientist, audiological",724658,GB14PVIM8202236822642,4692957651700353884,1.0,832.0,832.0,832.0,1.0,0.0,0.0,0.0011481278064963058,34.0
383,Harini,Mani,Female,1996-01-19,"H.No. 617
Tak Marg",Jalandhar,Bihar,60062,918549894216,wdutt@example.net,Cartographer,266261,GB13TAGC7275126297167,4873420003010,3.0,12481.0,4160.333333333333,9225.0,3.0,415.0,0.007228915662650603,0.046875058683021546,29.0
384,Yutika,Sachdev,Male,1984-09-01,"H.No. 195, Handa Marg",Phusro,Kerala,172805,911075692620,yuvraj39@example.com,Stage manager,822660,GB48TJMN7982626831589,6595964359484982,8.0,43540.0,5442.5,7892.0,5.0,688.0,0.011627906976744186,0.05292587460190115,40.0
385,David,Zachariah,Female,1982-03-18,"70/178
Kanda Road",Tezpur,Sikkim,391969,917423990344,chadhabhavna@example.net,"Radiographer, therapeutic",1996262,GB90USRD9681484974929,4871424483907,1.0,1164.0,1164.0,1164.0,1.0,0.0,0.0,0.0005830897948265308,42.0
386,Vedhika,Gera,Male,1976-11-19,"H.No. 88, Parekh Nagar",Hajipur,Rajasthan,795154,7358472747,usarma@example.com,Information systems manager,1643258,GB54XZPG7347829040038,4627120042740226,1.0,6961.0,6961.0,6961.0,1.0,0.0,0.0,0.004236096827156782,48.0
387,Widisha,Chaudhary,Female,1978-05-05,"H.No. 322
Bir Chowk",Indore,Uttarakhand,751041,3409029874,raghav69@example.com,Musician,1587455,GB11BSDA1148330062621,4280416921827053512,1.0,462.0,462.0,462.0,1.0,0.0,0.0,0.00029103187176959344,46.0
388,Laksh,Trivedi,Male,1991-10-06,"H.No. 51, Narayanan Zila",Hyderabad,Haryana,531136,916603532800,solankiharini@example.org,Quarry manager,1619523,GB93QVZY9721958881814,30533596230122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
389,Vrinda,Chahal,Male,2003-01-20,"H.No. 059, Vig Road",Bidhannagar,Punjab,51243,913076837363,saanvinayar@example.com,Radiation protection practitioner,1859369,GB64IHIQ1347682680193,5383923230743162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
390,Ekta,Prashad,Female,1977-07-03,"63, Kadakia Circle",Sambalpur,Uttar Pradesh,564316,4777386619,daminirandhawa@example.net,"Nurse, mental health",933574,GB43YAJM5127953543191,180082720179621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
391,Chandani,Purohit,Female,1981-12-28,"13/91, Mangal Nagar",Alwar,Arunachal Pradesh,99627,6612523539,zjohal@example.org,Video editor,417998,GB25QDER3971124414672,6011918510382184,6.0,38409.0,6401.5,9727.0,4.0,632.0,0.00949367088607595,0.09188799946411227,43.0
392,Vamakshi,Nazareth,Male,1989-08-01,"72/082, Borra Chowk",Udupi,Tamil Nadu,548876,917136105437,kritika22@example.com,Clinical biochemist,963163,GB58DEUP5052620353628,4376111191223937247,5.0,23401.0,4680.2,7790.0,3.0,519.0,0.009633911368015413,0.024295991436548123,35.0
393,Anika,Sahni,Female,1978-07-22,"954, Goel",Pondicherry,Rajasthan,749309,919920722272,warinder93@example.com,Production manager,553304,GB12MCZI5646375752346,676360251364,1.0,1680.0,1680.0,1680.0,1.0,0.0,0.0,0.003036305539088819,46.0
394,Divya,Sheth,Male,1982-05-28,"77/855, Saini Chowk",Ramagundam,Uttar Pradesh,703841,6790300599,faqidbedi@example.org,Holiday representative,1851981,GB46OVHL2644039363721,180083589663218,7.0,29244.0,4177.714285714285,7733.0,4.0,431.0,0.016241299303944315,0.015790658759458117,42.0
395,Yachana,Kade,Male,1976-04-19,"603, Mane Path",Malda,Mizoram,101432,5255193213,swarrior@example.net,Energy engineer,1203871,GB18DTSM7583296577695,4044157719972216,4.0,19643.0,4910.75,7499.0,3.0,585.0,0.006837606837606838,0.0163165322530404,48.0
396,Farhan,Nori,Female,1987-08-11,"H.No. 57
Tata Road",Bellary,Andhra Pradesh,377082,3364808711,fbansal@example.net,"Copywriter, advertising",1948952,GB84VZHH4504090999519,4105781284712230,9.0,50150.0,5572.222222222223,9751.0,6.0,711.0,0.012658227848101266,0.02573177789909654,37.0
397,Girindra,Sani,Male,1998-04-03,"82/69, Dey Nagar",Mumbai,Uttarakhand,446915,911389142436,bajwalavanya@example.net,"Exhibitions officer, museum/gallery",1004242,GB07SLUX5342816646243,4286773151259606074,7.0,33337.0,4762.428571428572,9879.0,5.0,589.0,0.011884550084889643,0.0331961817968179,26.0
398,Ekta,Bassi,Female,1981-09-21,"H.No. 30, Parikh Chowk",Bidar,Bihar,525062,3108244889,dattanakul@example.org,Interpreter,754982,GB57PQZY1346400758789,2252395102100869,7.0,33815.0,4830.714285714285,9476.0,6.0,135.0,0.05185185185185185,0.04478914729092879,43.0
